year,month,region,v_com,v_neg,v_neu,v_pos,t_sub,t_pol,f_score
1970,07,cl,0.9304,0.067,0.852,0.081,0.41176255031518183,0.06985698146882356,-0.9985374212265015
1970,07,da,0.9912,0.046,0.859,0.095,0.3352923520923521,0.039856277056277055,-0.9996802806854248
1970,07,kc,0.9686,0.074,0.833,0.092,0.36595537586103605,0.08033280922431867,-0.9999122619628906
1970,07,mi,-0.8858,0.071,0.867,0.062,0.40118580765639583,0.09502917833800185,-0.999453604221344
1970,07,ny,0.9507,0.064,0.855,0.081,0.4170381751185322,0.05585755514326946,-0.9981953501701355
1970,07,ph,-0.9779,0.099,0.854,0.047,0.4091932457786116,-0.030415214866434368,-0.9970069527626038
1970,07,ri,-0.3189,0.094,0.815,0.092,0.43194655272577354,0.038828451490789145,-0.9994693398475647
1970,07,sf,-0.9955,0.147,0.799,0.054,0.3908092125739184,0.0974961095549331,-0.9973127245903015
1970,07,sl,0.9616,0.041,0.884,0.074,0.33103619544297513,-0.0030138293909480348,-0.9999510049819946
1970,07,su,-0.0607,0.074,0.86,0.065,0.44886171747873876,0.07281496576709343,-0.9972780346870422
1970,08,at,0.952,0.034,0.898,0.067,0.4731240981240977,0.07574264815644126,-0.9998705387115479
1970,08,bo,0.975,0.067,0.822,0.111,0.41438460964323026,0.09382277205553068,-0.9911437034606934
1970,08,ch,-0.9722,0.119,0.793,0.088,0.4124312246892892,0.09242406786761626,-0.9943430423736572
1970,08,cl,0.976,0.041,0.891,0.068,0.3421768344089771,0.06760534769463342,-0.9653061628341675
1970,08,da,-0.9894,0.082,0.878,0.04,0.367518949760329,0.05665816622713177,-0.9948467016220093
1970,08,kc,-0.9806,0.122,0.783,0.095,0.4242333105491001,0.02151325282904229,-0.99769526720047
1970,08,mi,-0.7461,0.074,0.861,0.065,0.3852869352869351,0.0027930402930402883,-0.999896764755249
1970,08,ny,0.9719,0.084,0.799,0.116,0.4269963097012277,0.05579678518203107,-0.9999357461929321
1970,08,ph,0.8905,0.037,0.897,0.066,0.4618930618930619,0.13763162513162513,-0.999738872051239
1970,08,ri,0.9769,0.08,0.81,0.11,0.48750639730639733,0.06540990860990861,-0.9822100400924683
1970,08,sf,0.7626,0.098,0.792,0.11,0.3587877605090719,0.02386375464244316,-0.9997995495796204
1970,08,sl,0.9864,0.059,0.829,0.112,0.41116947728888026,0.03556495121793631,-0.9996861219406128
1970,08,su,0.946,0.068,0.843,0.09,0.4632004253056884,0.09056789701526544,-0.9998100399971008
1970,09,at,-0.9872,0.131,0.789,0.079,0.3819047619047618,0.056686507936507945,-0.999528169631958
1970,09,bo,0.9897,0.09,0.776,0.134,0.39536710270405917,0.053015108381956236,-0.996595561504364
1970,09,ch,0.7005,0.089,0.82,0.092,0.4376412938912939,0.05331289081289081,-0.9846210479736328
1970,09,cl,0.9894,0.033,0.861,0.106,0.49583694083694074,0.062463924963924965,-0.9748879075050354
1970,09,da,0.9073,0.086,0.82,0.094,0.4002561784207354,0.06884418324291743,-0.9965556859970093
1970,09,kc,0.9962,0.047,0.818,0.135,0.4359790872477439,0.13191763046240657,-0.7353389263153076
1970,09,mi,0.9699,0.045,0.888,0.068,0.36965737514518004,0.07359175377468057,-0.9997331500053406
1970,09,ny,0.9941,0.069,0.8,0.132,0.5104085005903187,0.07200682146136692,-0.9977611303329468
1970,09,ph,0.7369,0.095,0.801,0.104,0.39269655076106685,0.10248830470604665,-0.999929666519165
1970,09,ri,0.9968,0.049,0.809,0.142,0.39889194980104065,0.013837618610345884,-0.9970011115074158
1970,09,sf,0.9907,0.078,0.798,0.124,0.42271803751803744,0.08026017316017318,-0.9976574182510376
1970,09,sl,0.8629,0.08,0.823,0.097,0.43119425547996976,-0.0156859410430839,-0.9992150068283081
1970,09,su,-0.5681,0.091,0.829,0.08,0.5161904761904761,-0.009619047619047617,-0.9997857213020325
1970,10,at,-0.9748,0.095,0.863,0.042,0.42296712296712297,0.015670703170703168,-0.9998944997787476
1970,10,bo,0.9201,0.048,0.875,0.077,0.3596601964343899,0.086507412838058,-0.9973949193954468
1970,10,ch,-0.6359,0.08,0.853,0.067,0.44695430495430494,0.0882852332852333,-0.9985570311546326
1970,10,cl,0.9194,0.071,0.857,0.072,0.3669479990908562,0.022395725967154535,-0.9891304969787598
1970,10,da,0.9884,0.026,0.88,0.094,0.391958324161714,0.028432937119377794,-0.9855898022651672
1970,10,kc,-0.9222,0.088,0.834,0.078,0.42395025698396477,0.05548514843458665,-0.9966661334037781
1970,10,mi,-0.9352,0.107,0.817,0.076,0.5006590865627011,0.06804234253029431,-0.9981467723846436
1970,10,ny,0.916,0.055,0.875,0.07,0.38197497294372285,0.1181360930735931,-0.9998750686645508
1970,10,ph,-0.8465,0.08,0.875,0.046,0.4255112212349055,0.0949575643654591,-0.999875545501709
1970,10,ri,0.9977,0.039,0.806,0.156,0.4919832654907281,0.096438263229308,-0.997218132019043
1970,10,sf,-0.9842,0.102,0.841,0.057,0.41480239898989896,0.06845788239538239,-0.994522213935852
1970,10,sl,0.9683,0.033,0.896,0.072,0.3657829898128404,0.024160151622838192,-0.9863290190696716
1970,10,su,0.8729,0.063,0.87,0.067,0.4340262551301512,0.05852729521560689,-0.995550274848938
1970,11,at,0.9286,0.045,0.893,0.062,0.4492061126487354,0.040678565514631095,-0.9999529123306274
1970,11,bo,0.9742,0.06,0.86,0.08,0.41204870129870125,0.1198777056277056,-0.9655859470367432
1970,11,ch,0.9268,0.087,0.813,0.1,0.4219859726836472,0.054578257659653004,-0.9844510555267334
1970,11,cl,-0.7294,0.051,0.915,0.034,0.37323339054108284,0.03217476967476967,-0.9998849630355835
1970,11,da,0.9944,0.036,0.869,0.095,0.4217663344407529,0.11332502768549282,-0.9899415373802185
1970,11,kc,0.9833,0.069,0.837,0.095,0.4869331065759636,0.05918579931972789,-0.9457568526268005
1970,11,mi,-0.8865,0.08,0.858,0.062,0.4198236732403399,0.0437401795735129,-0.9998438358306885
1970,11,ny,0.9741,0.053,0.873,0.074,0.38164218428263363,0.03754223616583167,-0.9995344877243042
1970,11,ph,-0.9588,0.091,0.847,0.062,0.421944116489571,0.08477371113734751,-0.9998772144317627
1970,11,ri,0.9971,0.036,0.822,0.141,0.44536294623251144,0.0706347637869377,-0.999325156211853
1970,11,sf,0.9386,0.083,0.821,0.096,0.4172127339935559,0.044094566012374235,-0.9989822506904602
1970,11,sl,-0.8974,0.081,0.862,0.057,0.4067048954362386,0.09815231203290907,-0.9991455078125
1970,11,su,-0.9845,0.12,0.809,0.071,0.38288506760728974,0.04773883009994121,-0.9992687106132507
1970,12,at,0.9929,0.056,0.845,0.1,0.4382946441642093,0.08143651839304013,-0.9578700065612793
1970,12,bo,0.967,0.061,0.847,0.092,0.43637828837828835,0.05626806526806525,-0.9990947246551514
1970,12,ch,-0.9512,0.077,0.881,0.041,0.3650154607297464,0.05165429808286952,-0.9999525547027588
1970,12,cl,0.9944,0.043,0.842,0.116,0.4616328116328115,0.07172549672549672,-0.9908155202865601
1970,12,da,0.9885,0.019,0.917,0.065,0.4322772055530675,0.10550492610837436,-0.9799745082855225
1970,12,kc,0.9918,0.025,0.878,0.097,0.4161177248677248,0.07688822751322752,-0.9997711777687073
1970,12,mi,-0.8431,0.049,0.917,0.034,0.33012655512655514,0.09462408837408837,-0.9997618794441223
1970,12,ny,0.9941,0.054,0.835,0.111,0.4328954175905394,0.09356113398796324,-0.9999654293060303
1970,12,ph,-0.9719,0.103,0.822,0.075,0.4210303208451357,0.05691246681987422,-0.999969482421875
1970,12,ri,0.9916,0.064,0.818,0.118,0.42982059399969846,0.0319727121965928,-0.9918922185897827
1970,12,sf,-0.9589,0.095,0.84,0.065,0.4023294346978557,0.05092348927875244,-0.9944307208061218
1970,12,sl,0.8456,0.069,0.845,0.086,0.39306186868686854,0.03267203282828283,-0.9990552067756653
1970,12,su,0.9825,0.068,0.838,0.094,0.429822292553385,0.056951689766815805,-0.999830961227417
1971,01,at,0.9558,0.05,0.874,0.076,0.44885961059874085,0.026742999351695003,-0.9999508857727051
1971,01,bo,0.0,0.0,1.0,0.0,0.4,-0.2,-0.9981948733329773
1971,01,ch,0.9683,0.077,0.815,0.108,0.4146536487322201,0.035358101422387135,-0.9944885969161987
1971,01,cl,0.9869,0.025,0.892,0.082,0.3663126421600997,0.021824785384107422,-0.9971942901611328
1971,01,da,0.7755,0.083,0.826,0.092,0.4533561643835615,0.08565639269406393,-0.9642261862754822
1971,01,kc,0.9876,0.086,0.791,0.123,0.4413212089842526,0.12911392653240483,-0.9999454021453857
1971,01,mi,0.9815,0.063,0.844,0.093,0.44149636761705724,0.08348982435189332,-0.9996808767318726
1971,01,ny,0.9931,0.028,0.866,0.106,0.39813686313686303,0.09547036297036299,-0.9999167919158936
1971,01,ph,0.4668,0.08,0.837,0.083,0.4041827412783294,0.08115275655716829,-0.9998601675033569
1971,01,ri,0.9676,0.095,0.781,0.124,0.41615600448933776,-0.009779741863075201,-0.998214602470398
1971,01,sf,0.9931,0.063,0.822,0.115,0.40462914862914856,0.11986469086469086,-0.9998751878738403
1971,01,sl,-0.7508,0.093,0.83,0.078,0.4269840087053202,0.04819740141461451,-0.9879075884819031
1971,01,su,0.9882,0.058,0.842,0.1,0.44482717652717635,0.12204439634439636,-0.9968751668930054
1971,02,at,0.9369,0.034,0.903,0.063,0.3602366255144033,0.044238683127572016,-0.9996306896209717
1971,02,bo,0.9443,0.054,0.859,0.087,0.41212247914686934,0.10035613979516417,-0.9962730407714844
1971,02,ch,0.9609,0.06,0.857,0.084,0.35147127420383234,0.03509522131615155,-0.998741090297699
1971,02,cl,0.3647,0.056,0.893,0.051,0.3299810903382332,0.011865337043908476,-0.999489426612854
1971,02,da,0.991,0.049,0.836,0.115,0.4120480822332675,0.11882145974738564,-0.991764485836029
1971,02,kc,0.9957,0.012,0.887,0.101,0.3943679216406489,0.06703301958983776,-0.6232781410217285
1971,02,mi,0.8249,0.058,0.877,0.065,0.42758850096512424,0.0653972470530912,-0.998349666595459
1971,02,ny,-0.427,0.072,0.86,0.068,0.3686241122062017,0.06205820299103881,-0.9990267753601074
1971,02,ph,0.978,0.058,0.841,0.102,0.36357127172344567,0.06798183700357611,-0.998826801776886
1971,02,ri,0.9431,0.108,0.774,0.119,0.38683024272576505,0.013932986582240308,-0.9986648559570312
1971,02,sf,0.9789,0.093,0.789,0.118,0.42357874968169085,0.05379543862999746,-0.9999188184738159
1971,02,sl,0.9942,0.047,0.82,0.133,0.38622200022200015,0.02898570873570873,-0.8505650162696838
1971,02,su,-0.9923,0.122,0.821,0.057,0.3902034039020339,0.06255188875051887,-0.9998792409896851
1971,03,at,0.9942,0.033,0.825,0.142,0.5104575163398692,-0.015604575163398682,-0.9994165897369385
1971,03,bo,0.8834,0.071,0.85,0.079,0.44173465749936314,0.015124458874458882,-0.9999569654464722
1971,03,ch,0.9718,0.058,0.865,0.076,0.42596996870373494,0.030560924645340243,-0.9992524981498718
1971,03,cl,0.996,0.063,0.814,0.124,0.4055408310510351,0.05955381070176988,-0.9730100631713867
1971,03,da,0.9631,0.073,0.836,0.09,0.39575721696933813,0.05361369831066801,-0.9999815225601196
1971,03,kc,0.9949,0.041,0.853,0.106,0.38830866580866574,0.08885437385437388,-0.9995954632759094
1971,03,mi,0.717,0.05,0.897,0.053,0.3704996646545943,0.060813212608987255,-0.9993466734886169
1971,03,ny,0.9947,0.057,0.833,0.11,0.38617123617123605,0.07831351279627141,-0.999914288520813
1971,03,ph,-0.8945,0.103,0.819,0.079,0.42216129549462883,0.03884459676126343,-0.9999387264251709
1971,03,ri,0.998,0.059,0.735,0.206,0.48260655333826047,0.009734540527223456,-0.9297435879707336
1971,03,sf,-0.9756,0.117,0.812,0.07,0.3944878567759924,0.09047710763812458,-0.9998553991317749
1971,03,sl,0.9924,0.039,0.84,0.121,0.4222261904761905,0.024390873015873008,-0.9961857199668884
1971,03,su,0.9584,0.081,0.808,0.111,0.417,-0.0365,-0.9997307658195496
1971,04,at,0.901,0.015,0.936,0.05,0.34140234765234767,0.05239552114552114,-0.9986961483955383
1971,04,bo,0.5951,0.064,0.874,0.062,0.3437511471314288,0.06398347153628843,-0.99959796667099
1971,04,ch,0.2894,0.095,0.812,0.093,0.4050788052943226,0.0229375031099169,-0.9997859597206116
1971,04,cl,0.6726,0.061,0.871,0.068,0.39986219336219325,0.06560588023088022,-0.9976508021354675
1971,04,da,0.1771,0.048,0.902,0.05,0.4297585227272726,0.08025568181818181,-0.9991288781166077
1971,04,kc,0.9856,0.06,0.857,0.082,0.3906584077860673,0.052206218722176165,-0.9978154897689819
1971,04,mi,0.9928,0.063,0.832,0.105,0.43144300144300146,0.09536676286676285,-0.99859219789505
1971,04,ny,0.9861,0.051,0.851,0.097,0.3435277685277684,0.036429820179820174,-0.9999831914901733
1971,04,ph,0.9809,0.033,0.889,0.078,0.3922096818525389,0.0686789665361094,-0.9996740818023682
1971,04,ri,0.9962,0.046,0.811,0.144,0.403777683668988,0.030635548026852373,-0.6851327419281006
1971,04,sf,-0.9432,0.076,0.878,0.046,0.4292532467532467,0.02020900974025974,-0.9655629396438599
1971,04,sl,0.8519,0.098,0.788,0.113,0.3775889180264179,-0.024920037427849935,-0.9995274543762207
1971,04,su,-0.7813,0.11,0.797,0.093,0.3508107044470681,0.011215072805981902,-0.9994630217552185
1971,05,at,0.9833,0.045,0.875,0.079,0.42640049140049124,0.0712682812682813,-0.9021221995353699
1971,05,bo,0.9887,0.063,0.827,0.109,0.41010855306309835,0.05403581267217631,-0.9924586415290833
1971,05,ch,0.9932,0.048,0.854,0.098,0.4493272502217456,0.09425321365688338,-0.9975117444992065
1971,05,cl,0.9895,0.057,0.841,0.103,0.39535555897094343,0.061111542303849985,-0.998783528804779
1971,05,da,0.9721,0.057,0.85,0.093,0.38505555555555554,0.07215277777777779,-0.9805261492729187
1971,05,kc,0.9989,0.069,0.755,0.175,0.43254938844224566,0.11066863361506221,-0.5722166299819946
1971,05,mi,0.818,0.1,0.785,0.115,0.46068461710703085,0.07456971189729812,-0.6815681457519531
1971,05,ny,0.9965,0.042,0.823,0.135,0.389652778915074,0.10397777086301678,-0.9980237483978271
1971,05,ph,0.9918,0.036,0.862,0.102,0.44240715424925936,0.0894452039188881,-0.9986169338226318
1971,05,ri,0.9961,0.04,0.821,0.139,0.41316987610091044,0.07923010897148829,-0.9103690385818481
1971,05,sf,0.989,0.038,0.863,0.099,0.41419047619047605,0.08282251082251083,-0.983086109161377
1971,05,sl,0.9942,0.041,0.833,0.125,0.41770715816170356,0.0521226332589969,0.861339807510376
1971,05,su,0.9967,0.045,0.837,0.118,0.46199928763219894,0.10707401775439752,-0.9905810952186584
1971,06,at,0.9909,0.014,0.906,0.08,0.38772656882412987,0.06310755640023935,-0.9781754612922668
1971,06,bo,0.981,0.044,0.865,0.091,0.34208599857853594,0.08214996446339734,-0.9988572597503662
1971,06,ch,0.9823,0.066,0.834,0.1,0.42886217948717936,0.028996940559440555,-0.9998181462287903
1971,06,cl,-0.4516,0.075,0.849,0.076,0.43565132699279047,0.05120119040850748,-0.9847992658615112
1971,06,da,-0.9502,0.076,0.877,0.047,0.37300740322479436,0.03237875650919129,-0.9943349361419678
1971,06,kc,0.9947,0.028,0.866,0.106,0.43563636363636354,0.08702288188002476,-0.9210897088050842
1971,06,mi,0.8195,0.033,0.927,0.04,0.354124882403571,0.007806151043855964,-0.9997524619102478
1971,06,ny,0.9926,0.057,0.827,0.116,0.41357280285851694,0.040937865045007904,-0.9996194839477539
1971,06,ph,0.9632,0.063,0.844,0.094,0.4066713048855905,0.048512871057513916,-0.9990153312683105
1971,06,ri,0.9925,0.039,0.798,0.163,0.39937927663734124,0.08723851417399806,-0.8540120124816895
1971,06,sf,0.9956,0.06,0.802,0.138,0.4274517663406553,0.14151301373523595,-0.9524539709091187
1971,06,sl,0.9904,0.061,0.823,0.117,0.39142507002801114,0.0667419467787115,-0.9947707056999207
1971,06,su,0.9798,0.057,0.847,0.096,0.3986870941558442,0.04784589759199133,-0.9453956484794617
1971,07,at,0.9774,0.065,0.838,0.097,0.4572910422910421,0.09979353979353983,-0.9913000464439392
1971,07,bo,0.9919,0.088,0.779,0.133,0.41716622749231436,0.05253513394817743,-0.9999244213104248
1971,07,ch,0.9784,0.055,0.866,0.079,0.37327071758650704,0.058736880078985344,-0.9899957180023193
1971,07,cl,0.7177,0.052,0.889,0.059,0.4071474485110848,0.06992850583759677,-0.9999192953109741
1971,07,da,0.9912,0.05,0.859,0.091,0.3457990180551156,0.09795428149086687,-0.9982306361198425
1971,07,kc,0.9931,0.038,0.866,0.096,0.42189953724436474,0.10379024232472511,-0.9990410208702087
1971,07,mi,0.9964,0.042,0.842,0.116,0.3935111111111111,0.08537777777777777,-0.9898382425308228
1971,07,ny,0.5316,0.086,0.833,0.081,0.36971016788089955,0.06306026290782388,-0.9996083378791809
1971,07,ph,-0.6658,0.103,0.811,0.086,0.41339079571222426,0.07905663780663781,-0.9993593096733093
1971,07,ri,0.9839,0.051,0.839,0.11,0.45259090909090893,0.10219602272727271,-0.9870137572288513
1971,07,sf,-0.9831,0.121,0.816,0.063,0.4308055555555556,0.13551388888888888,-0.9885536432266235
1971,07,sl,0.9737,0.037,0.88,0.084,0.36516233766233774,0.06918560606060606,-0.9666590094566345
1971,07,su,0.9946,0.08,0.785,0.136,0.447800406664043,0.06954430670339762,-0.9985125660896301
1971,08,at,0.992,0.07,0.799,0.13,0.4341119691119691,0.05041988416988417,-0.9999487400054932
1971,08,bo,0.9932,0.086,0.788,0.125,0.40678083820940963,0.11973074544503119,-0.9995500445365906
1971,08,ch,0.9849,0.061,0.838,0.102,0.4017216651140701,0.12149604544541256,-0.9176514744758606
1971,08,cl,0.8135,0.075,0.846,0.078,0.3742710354779319,0.07486409663133801,-0.9994655251502991
1971,08,da,0.9916,0.025,0.87,0.105,0.3833689107827038,0.08065681444991787,-0.9686315655708313
1971,08,kc,0.9887,0.059,0.843,0.098,0.3946640211640213,0.09003835978835978,-0.9988484382629395
1971,08,mi,0.9747,0.043,0.884,0.072,0.4255471380471381,0.051809764309764306,-0.9988621473312378
1971,08,ny,-0.0904,0.059,0.886,0.054,0.3475155759273405,0.08335850097614807,-0.9996623992919922
1971,08,ph,0.928,0.032,0.874,0.095,0.41277457110790444,0.1522627064293731,-0.9923855066299438
1971,08,ri,0.973,0.04,0.868,0.092,0.420755266955267,0.06588975468975466,-0.9995647072792053
1971,08,sf,0.9742,0.077,0.824,0.099,0.4274731492136555,0.05185270425776754,-0.8942820429801941
1971,08,sl,0.9811,0.048,0.848,0.104,0.3900313419913421,0.056685974025974036,-0.9980461597442627
1971,08,su,0.407,0.1,0.799,0.101,0.4276691153963881,0.08184534741352922,-0.9995566010475159
1971,09,at,0.9973,0.024,0.831,0.145,0.41774170274170275,0.15634896584896588,-0.723808228969574
1971,09,bo,0.998,0.06,0.788,0.152,0.3551498421063638,0.06207520337955121,-0.9999557733535767
1971,09,ch,0.9874,0.045,0.855,0.1,0.38428292137969544,0.10339547549224971,-0.9981695413589478
1971,09,cl,0.9947,0.041,0.858,0.101,0.39857152607152596,0.0497948597948598,-0.9978164434432983
1971,09,da,0.9329,0.046,0.877,0.077,0.4001317523056653,0.044471892841458055,-0.999471127986908
1971,09,kc,0.9936,0.046,0.828,0.126,0.39952118588482216,0.10068402016453964,-0.9984306693077087
1971,09,mi,0.9855,0.075,0.813,0.112,0.4419753743524235,0.12117974238875878,-0.9994180202484131
1971,09,ny,0.9986,0.037,0.795,0.168,0.42689979419487617,0.13730608189624582,-0.9989091157913208
1971,09,ph,0.9909,0.063,0.804,0.133,0.4383838383838383,0.08993162921734349,-0.99992835521698
1971,09,ri,0.9887,0.047,0.833,0.119,0.4529957912457912,0.1180873617123617,-0.939821720123291
1971,09,sf,0.9804,0.032,0.866,0.102,0.3963455988455988,0.0689503066378066,-0.9957257509231567
1971,09,sl,0.9859,0.024,0.89,0.087,0.40148285576857,0.09167577131862846,-0.9911346435546875
1971,09,su,0.9854,0.027,0.887,0.086,0.3939276220855168,0.10895961494645706,-0.8582121729850769
1971,10,at,0.6355,0.091,0.813,0.096,0.4228992936887674,0.06859744057112478,-0.9909490942955017
1971,10,bo,0.9886,0.08,0.802,0.117,0.4492266207687892,0.0785458978772232,-0.9991320967674255
1971,10,ch,-0.9838,0.11,0.827,0.063,0.45793244314371073,0.06318288518992747,-0.9989364743232727
1971,10,cl,-0.1734,0.062,0.886,0.053,0.4460453272217978,0.025123822256175196,-0.999502420425415
1971,10,da,0.9948,0.022,0.885,0.092,0.36795166858457984,0.06500047947832757,-0.990471601486206
1971,10,kc,0.9977,0.053,0.797,0.149,0.43479462997320134,0.13581948309626882,-0.9988226294517517
1971,10,mi,0.9973,0.059,0.799,0.142,0.4524037074037074,0.16185465328322468,-0.9904308915138245
1971,10,ny,0.9618,0.053,0.836,0.111,0.45721170033670044,0.12505471380471384,-0.9895392060279846
1971,10,ph,0.9271,0.06,0.839,0.101,0.4337806637806637,0.0758741922328879,-0.9997277855873108
1971,10,ri,0.9935,0.036,0.85,0.114,0.4210842735419006,0.13238538533030056,-0.9398163557052612
1971,10,sf,0.9625,0.112,0.754,0.134,0.4188607226107226,0.13436677905427905,-0.9298136830329895
1971,10,sl,0.9956,0.047,0.801,0.152,0.3509114959114959,0.10462000962000964,-0.7180050611495972
1971,10,su,0.9838,0.047,0.851,0.102,0.4260679572000325,0.0772206567017888,-0.997409999370575
1971,11,at,0.9749,0.062,0.837,0.101,0.39331327985739745,0.04053810160427807,-0.9996582269668579
1971,11,bo,-0.9704,0.103,0.815,0.082,0.4548187102412453,0.06986423592057396,-0.9999512434005737
1971,11,ch,0.9913,0.074,0.803,0.123,0.43626117060327585,0.07906806156806158,-0.9975886344909668
1971,11,cl,0.984,0.054,0.842,0.104,0.4229189134452291,0.09590560998455734,-0.9995895028114319
1971,11,da,0.9936,0.035,0.859,0.106,0.37188731666343605,0.0317882987659107,-0.9997612833976746
1971,11,kc,0.9935,0.028,0.876,0.096,0.38416095859133836,0.037461870056806755,-0.9937887787818909
1971,11,mi,0.9913,0.051,0.843,0.106,0.3493030610051887,0.0681960179300605,-0.998701810836792
1971,11,ny,0.9877,0.047,0.861,0.092,0.41698423198423185,0.13390268140268138,-0.9998672008514404
1971,11,ph,0.967,0.079,0.82,0.101,0.43959156785243736,0.10885210803689063,-0.9988137483596802
1971,11,ri,-0.1779,0.086,0.832,0.082,0.4406542000804295,0.07680463889480281,-0.9954169988632202
1971,11,sf,0.9836,0.049,0.851,0.1,0.39680633831577233,0.12410254839500123,-0.8428669571876526
1971,11,sl,0.977,0.048,0.864,0.088,0.4081202365709408,0.07302191939515883,-0.9956114888191223
1971,11,su,0.995,0.099,0.727,0.175,0.43148934398934397,0.1451038544788545,-0.9999353885650635
1971,12,at,0.9804,0.053,0.847,0.1,0.4222074056895485,0.05257421150278293,-0.8786536455154419
1971,12,bo,0.9928,0.102,0.757,0.141,0.3959150943907042,0.04950884142957313,-0.9747403860092163
1971,12,ch,0.9948,0.06,0.816,0.124,0.3938817821067819,0.05554651875901876,-0.9904806017875671
1971,12,cl,-0.9652,0.102,0.836,0.062,0.3855453889544797,0.04390044929817658,-0.9999865293502808
1971,12,da,0.9903,0.02,0.892,0.087,0.4838041125541125,0.07400432900432899,-0.9997298121452332
1971,12,kc,0.9915,0.042,0.859,0.099,0.44465656565656564,0.08311562049062048,-0.9678030610084534
1971,12,mi,0.9951,0.029,0.845,0.126,0.41303236446093594,0.09927592249020821,-0.998890221118927
1971,12,ny,0.9975,0.043,0.83,0.127,0.46206828624591784,0.08527592655882131,-0.999969482421875
1971,12,ph,0.8992,0.029,0.914,0.057,0.3657342657342657,0.05472027972027972,-0.9999034404754639
1971,12,ri,0.9825,0.033,0.879,0.088,0.37635739260739254,0.08689393939393938,-0.9958557486534119
1971,12,sf,0.9743,0.08,0.808,0.112,0.4236423054070112,0.0819652406417112,-0.7803592681884766
1971,12,sl,0.9939,0.054,0.82,0.126,0.37847669646370935,0.07150714004610108,-0.9996930360794067
1971,12,su,0.9951,0.06,0.829,0.111,0.44071271723445626,0.013714160235899364,-0.997591495513916
1972,02,at,0.9668,0.042,0.87,0.089,0.43275021645021633,0.08102792207792206,0.874768853187561
1972,02,bo,0.9916,0.069,0.817,0.114,0.4162145574483234,0.07257360244373236,-0.9998953342437744
1972,02,ch,0.997,0.075,0.784,0.14,0.4879365429608149,0.09795951890612085,-0.969212532043457
1972,02,cl,-0.9478,0.093,0.831,0.075,0.39962749615975407,0.025391705069124422,-0.999671220779419
1972,02,da,0.9888,0.04,0.865,0.095,0.46977894890938365,0.058871687893427026,-0.9972123503684998
1972,02,kc,0.7814,0.035,0.92,0.045,0.44750928004174745,0.1098783755926613,-0.9989621639251709
1972,02,mi,0.9968,0.051,0.827,0.122,0.3338218317630081,0.001712609286138695,-0.997736930847168
1972,02,ny,0.996,0.064,0.806,0.129,0.41899685934980035,0.08698747984042104,-0.9950957298278809
1972,02,ph,0.9726,0.071,0.818,0.111,0.3506313131313131,0.12948933782267116,-0.9962271451950073
1972,02,ri,0.9938,0.06,0.812,0.128,0.4151276212964525,0.03246191038398832,-0.9945656061172485
1972,02,sf,0.9959,0.075,0.769,0.156,0.4442469470827679,0.14786594624281188,0.6723765730857849
1972,02,sl,0.9478,0.042,0.883,0.076,0.4121265082435296,0.12245026250345398,-0.7634759545326233
1972,02,su,0.9663,0.058,0.865,0.077,0.4697816458233124,0.08612188351771688,-0.9421087503433228
1972,03,at,0.964,0.028,0.89,0.082,0.3998285374755962,0.10871774467362705,-0.7221024632453918
1972,03,bo,0.9886,0.077,0.812,0.11,0.4042713662600026,0.06209030237439328,-0.9772493839263916
1972,03,ch,0.87,0.056,0.874,0.07,0.4888416647679806,0.133843343206501,-0.9474867582321167
1972,03,cl,0.9329,0.059,0.863,0.078,0.4515334012392834,0.10660311094134627,-0.6225152015686035
1972,03,da,0.9988,0.028,0.809,0.163,0.5443918350168353,0.16850273569023566,0.5332282185554504
1972,03,kc,0.9935,0.043,0.856,0.101,0.42259039373325086,0.11081612038754893,-0.9832900762557983
1972,03,mi,0.9293,0.07,0.84,0.09,0.5082947232947234,0.15507722007722008,-0.99570232629776
1972,03,ny,0.9985,0.04,0.828,0.132,0.45583005083005074,0.09366684866684868,-0.9774729013442993
1972,03,ph,0.9927,0.042,0.843,0.116,0.3607117241732627,0.06252705627705628,-0.9906461238861084
1972,03,ri,0.9867,0.047,0.828,0.125,0.40676929453525196,0.08708436953117804,-0.9634919762611389
1972,03,sf,0.9963,0.066,0.792,0.141,0.428798352185449,0.12574108015640273,-0.9885106086730957
1972,03,sl,0.9849,0.022,0.891,0.087,0.4308950477132294,0.046025405570860115,-0.9968794584274292
1972,03,su,0.9858,0.045,0.867,0.088,0.43046204906204877,0.08396544011544012,-0.9922469854354858
1972,04,at,0.99,0.01,0.881,0.109,0.4355468975468976,0.10913708513708514,-0.6217045783996582
1972,04,bo,0.985,0.047,0.867,0.086,0.37345196256734725,0.056797300989608675,-0.9994977712631226
1972,04,ch,0.9797,0.063,0.828,0.109,0.46152705414243855,0.06295664164894932,-0.6112526059150696
1972,04,cl,0.9718,0.065,0.839,0.096,0.46886285025090974,0.04581360513450066,-0.8656186461448669
1972,04,da,0.9959,0.036,0.832,0.132,0.5041131553631554,0.12607488576238574,-0.9120283722877502
1972,04,kc,0.9969,0.024,0.872,0.103,0.3714195215703836,0.08982189505896399,0.5193821787834167
1972,04,mi,0.9825,0.06,0.844,0.096,0.4187277830570513,0.13890472670960474,-0.9997594952583313
1972,04,ny,0.998,0.049,0.823,0.128,0.48833163168068816,0.1264553894742574,-0.9999731779098511
