year,month,region,v_com,v_neg,v_neu,v_pos,t_sub,t_pol
2014,01,sl,0.9948,0.005,0.915,0.08,0.35439917225631495,0.047050568479139916
2014,01,su,0.9998,0.035,0.841,0.124,0.3871655003050355,0.08155632050980892
2014,03,at,0.9981,0.068,0.8,0.132,0.43440367965367965,0.09869426406926407
2014,03,bo,0.9991,0.078,0.785,0.138,0.39430267995892987,0.08240367445054946
2014,03,ch,0.9702,0.097,0.794,0.11,0.4565019443833003,0.06978758529605986
2014,03,cl,0.9933,0.054,0.86,0.086,0.4179861897361898,0.06060502923002926
2014,03,da,0.9994,0.075,0.764,0.16,0.38871513973554794,0.07227385001619696
2014,03,kc,0.999,0.044,0.809,0.147,0.3811987269836108,0.04345924585750167
2014,03,mi,0.9977,0.015,0.894,0.092,0.3560995020017578,0.006375679458386226
2014,03,ny,0.9955,0.06,0.841,0.099,0.43156318597227683,0.0482515195242468
2014,03,ph,0.9974,0.065,0.827,0.108,0.38090032190032197,0.04822915972915973
2014,03,ri,0.9993,0.03,0.852,0.118,0.3809286308528736,0.07680744620138562
2014,03,sf,0.9966,0.048,0.847,0.105,0.3848741249567695,0.11636017793042588
2014,03,sl,0.9961,0.041,0.856,0.103,0.32065614478114474,-0.01969023569023569
2014,03,su,0.9995,0.08,0.784,0.135,0.4056934210957202,0.06872691431599484
2014,04,at,0.9992,0.051,0.799,0.15,0.427347005512473,0.07578720140770501
2014,04,bo,0.9991,0.065,0.805,0.13,0.39135208853462794,0.052348847507577664
2014,04,ch,0.9986,0.082,0.744,0.174,0.4515101465101464,0.037511830011830005
2014,04,cl,0.9981,0.056,0.836,0.108,0.42159245589801125,0.03082878541211874
2014,04,da,0.9994,0.076,0.769,0.155,0.3935220980569818,0.08093897865700189
2014,04,kc,0.9995,0.043,0.77,0.187,0.38777854361653236,0.08954950542939369
2014,04,mi,0.9968,0.019,0.89,0.091,0.3597965943074638,-0.009623277286320772
2014,04,ny,0.9951,0.047,0.865,0.088,0.41889670514670485,0.05055062530062531
2014,04,ph,0.9995,0.037,0.829,0.134,0.3429363796697131,0.06038843995510663
2014,04,ri,0.999,0.049,0.824,0.127,0.4214953552940565,0.09834646414191867
2014,04,sf,0.9986,0.059,0.802,0.139,0.3532126097874129,0.06218475531467659
2014,04,sl,0.9893,0.023,0.898,0.079,0.37961372558146744,-0.013207148287793461
2014,04,su,0.9999,0.044,0.816,0.14,0.4541021674451074,0.08821741019147368
2014,06,at,0.9989,0.026,0.825,0.149,0.388804556099638,0.1172706869633099
2014,06,bo,0.9997,0.039,0.813,0.148,0.3667676923857825,0.06702747810536754
2014,06,ch,0.9988,0.074,0.76,0.165,0.45836779973498726,0.051484164706820955
2014,06,cl,0.9992,0.049,0.815,0.136,0.4301179692790431,0.08322263307162635
2014,06,da,0.9995,0.073,0.765,0.161,0.3905074117801392,0.08475357470812013
2014,06,kc,0.9996,0.043,0.763,0.194,0.38749215070643656,0.0399307240378669
2014,06,mi,0.9969,0.027,0.881,0.093,0.3190924310064935,-0.007472605519480526
2014,06,ny,0.9929,0.044,0.873,0.083,0.41263802407638006,0.09716012868410129
2014,06,ph,0.999,0.052,0.826,0.123,0.36141264094803927,0.06800256036981701
2014,06,ri,0.9986,0.027,0.864,0.109,0.39339613708170434,0.11379465322764294
2014,06,sf,0.9989,0.059,0.79,0.151,0.3424489556142781,0.08494797541168507
2014,06,sl,0.9984,0.025,0.851,0.124,0.3772487166749462,0.032317229673787064
2014,06,su,0.9998,0.045,0.811,0.143,0.4361222771937059,0.12598411839483278
2014,07,at,0.9979,0.035,0.848,0.118,0.38642466329966335,0.10561553030303034
2014,07,bo,0.9991,0.062,0.804,0.134,0.38391242355528077,0.07832525939668794
2014,07,ch,0.9991,0.058,0.772,0.17,0.44806131368631363,0.12000967782217778
2014,07,cl,0.999,0.041,0.842,0.117,0.39340249770805313,0.05356540578762802
2014,07,da,0.9995,0.073,0.754,0.173,0.3694519565401918,0.05681968848145319
2014,07,kc,0.9991,0.052,0.787,0.161,0.37716810806406176,0.0440234412344239
2014,07,mi,0.9977,0.018,0.884,0.098,0.3319146752073581,0.03882935041471625
2014,07,ny,0.9987,0.024,0.859,0.117,0.393746001473274,0.10282182464000646
2014,07,ph,0.9992,0.039,0.839,0.122,0.3609386334386334,0.08291988416988419
2014,07,ri,0.9986,0.038,0.855,0.107,0.4242062962006785,0.10038088160279174
2014,07,sf,0.9917,0.053,0.848,0.099,0.3983962937156213,0.12644655950958472
2014,07,sl,0.9989,0.017,0.85,0.133,0.43937004381958517,0.04977219773091334
2014,07,su,0.9999,0.041,0.794,0.165,0.42178588178588206,0.11793137043137038
2014,09,at,0.9986,0.055,0.816,0.129,0.3712651331719128,0.07008144397974904
2014,09,bo,0.9996,0.039,0.83,0.131,0.41076977686603355,0.12825064567043176
2014,09,ch,0.998,0.083,0.768,0.148,0.4064736652236653,0.08505909580062122
2014,09,cl,0.9991,0.049,0.828,0.123,0.4070707174769675,0.09764472333222332
2014,09,da,0.9996,0.054,0.776,0.17,0.34750969434605805,0.09261404302767935
2014,09,kc,0.9991,0.058,0.769,0.172,0.3937532070202525,0.07020033470317562
2014,09,mi,0.9988,0.017,0.868,0.115,0.26511960261960266,0.03460914085914086
2014,09,ny,0.9989,0.034,0.842,0.123,0.38351062347614057,0.1026962730755834
2014,09,ph,0.9999,0.03,0.784,0.186,0.3557417694884656,0.10154430713681818
2014,09,ri,0.9989,0.025,0.876,0.098,0.37838316701219943,0.05868912449557611
2014,09,sf,0.9976,0.061,0.81,0.129,0.40150466303244065,0.10493473090695314
2014,09,sl,0.999,0.022,0.844,0.133,0.3700079535512606,0.033229851950324366
2014,09,su,0.9998,0.038,0.829,0.133,0.42038082505729596,0.09957397504456332
2014,10,at,0.999,0.044,0.815,0.142,0.374018162737171,0.06976202401822236
2014,10,bo,0.9997,0.037,0.818,0.145,0.4222753427128426,0.09599069264069258
2014,10,ch,0.9991,0.067,0.769,0.164,0.43631378184656866,0.13226376765311193
2014,10,cl,0.999,0.04,0.849,0.111,0.3853702638014015,0.09727477080471092
2014,10,da,0.9996,0.053,0.783,0.164,0.35180183275253696,0.06045908707880538
2014,10,kc,0.9993,0.038,0.804,0.158,0.38501509433327624,0.07074587449587452
2014,10,mi,0.9881,0.018,0.92,0.062,0.32456975772765245,0.0071971595655806134
2014,10,ny,0.9977,0.043,0.851,0.105,0.3991337732483565,0.10467815556357224
2014,10,ph,0.9997,0.051,0.79,0.158,0.356106824968211,0.06507491820610634
2014,10,ri,0.9989,0.032,0.862,0.105,0.4147502748350205,0.07648405580608969
2014,10,sf,0.999,0.046,0.783,0.171,0.3624512235449735,0.045906911375661386
2014,10,sl,0.9986,0.01,0.859,0.132,0.4020257520257521,0.056528194028194007
2014,10,su,0.9997,0.05,0.816,0.135,0.3643408753875886,0.07937386719393642
2014,12,at,0.9983,0.037,0.841,0.122,0.3404029151974356,0.05383840284525211
2014,12,bo,0.9996,0.041,0.817,0.141,0.38820910973084877,0.11748241341991343
2014,12,ch,0.9987,0.08,0.753,0.167,0.4339728864074659,0.08906429448018233
2014,12,cl,0.9996,0.039,0.825,0.136,0.42601437358420613,0.10220154457584624
2014,12,da,0.9996,0.075,0.743,0.182,0.39829159790485746,0.10414675563846831
2014,12,kc,0.9983,0.057,0.814,0.129,0.4033089105613861,0.04516779837324391
2014,12,mi,0.9925,0.02,0.904,0.076,0.2922373522000389,0.025688440912321513
2014,12,ny,0.9973,0.039,0.862,0.099,0.3933640493966581,0.09794931718844761
2014,12,ph,0.9995,0.03,0.83,0.14,0.3709720790673171,0.06109210013971924
2014,12,ri,0.9996,0.036,0.816,0.147,0.4334534308284309,0.10111753061753065
2014,12,sf,0.9988,0.048,0.799,0.152,0.3639957611832611,0.07256132756132753
2014,12,sl,0.996,0.03,0.877,0.094,0.36076195629767044,0.0013259186250257622
2014,12,su,0.9998,0.046,0.8,0.154,0.3993656226195908,0.1304356827769527
2015,01,at,0.9993,0.032,0.814,0.153,0.37682516993837745,0.10567401326835286
2015,01,bo,0.9995,0.045,0.818,0.137,0.41402666637515106,0.09144864955471013
2015,01,ch,0.9977,0.065,0.794,0.14,0.44755404383975805,0.09801851851851852
2015,01,cl,0.9993,0.057,0.804,0.139,0.41843761121033857,0.11746282673555403
2015,01,da,0.999,0.068,0.799,0.134,0.3456981321147986,0.06401416947250278
2015,01,kc,0.998,0.06,0.815,0.125,0.39753221047957904,0.05520178797810378
2015,01,mi,0.9985,0.028,0.855,0.116,0.32575837153043025,0.005716832187420421
2015,01,ny,0.9981,0.038,0.855,0.106,0.41731500822409895,0.08620571347844078
2015,01,ph,0.9993,0.04,0.821,0.139,0.3914761116916287,0.07802574181884527
2015,01,ri,0.9996,0.03,0.829,0.14,0.40409743446872165,0.06762180338913015
2015,01,sf,0.9984,0.049,0.82,0.131,0.37129301674756215,0.1155100791464428
2015,01,sl,0.9953,0.024,0.884,0.092,0.3655122655122655,0.03873614565103927
2015,01,su,0.9996,0.05,0.82,0.129,0.4109465788840793,0.07776261123136123
2015,03,at,0.9974,0.041,0.843,0.115,0.38832267235252316,0.114238789817148
2015,03,bo,0.9993,0.05,0.831,0.119,0.40350393545848073,0.09243959071231797
2015,03,ch,0.9965,0.083,0.785,0.132,0.43321302308802323,0.11405542027417033
2015,03,cl,0.9985,0.065,0.817,0.118,0.4064745500673644,0.10479376245843317
2015,03,da,0.9993,0.086,0.753,0.161,0.3711149618172091,0.10278728294177726
2015,03,kc,0.9994,0.038,0.8,0.162,0.39701396760982277,0.04558456080476806
2015,03,mi,0.9742,0.046,0.87,0.084,0.33356890023556696,-0.006357223023889693
2015,03,ny,0.9985,0.035,0.841,0.124,0.41797524251903795,0.089439757322969
2015,03,ph,0.9997,0.042,0.79,0.167,0.39747963252680235,0.09874543957091125
2015,03,ri,0.9989,0.04,0.851,0.108,0.4019498853206719,0.09749762409874771
2015,03,sf,0.9967,0.053,0.823,0.124,0.40404104253661766,0.08785931374426952
2015,03,sl,0.9968,0.033,0.864,0.103,0.30765027322404376,0.04986604925129513
2015,03,su,0.9996,0.06,0.804,0.136,0.41903881943601584,0.11972422826394793
2015,04,at,0.9991,0.039,0.826,0.135,0.34401141342317804,0.04963553059141292
2015,04,bo,0.9991,0.066,0.798,0.135,0.43382897218293254,0.07553249967853927
2015,04,ch,0.999,0.067,0.768,0.165,0.4424285631723646,0.0973371119238888
2015,04,cl,0.9916,0.076,0.832,0.092,0.4058686660987275,0.06526305494096905
2015,04,da,0.9987,0.101,0.751,0.148,0.3780587590187591,0.08453806637806634
2015,04,kc,0.9986,0.05,0.811,0.139,0.3627788549386183,0.06219796804116331
2015,04,mi,0.9936,0.048,0.848,0.104,0.30857644770688264,0.01292270531400967
2015,04,ny,0.2351,0.074,0.852,0.074,0.4211961201880555,0.09717552832472186
2015,04,ph,0.9995,0.052,0.793,0.156,0.3918368579851833,0.05199866056325386
2015,04,ri,0.9989,0.043,0.845,0.112,0.422585779937539,0.08469973187058612
2015,04,sf,0.9972,0.065,0.806,0.129,0.36483353010625746,0.0912548209366391
2015,04,sl,0.9685,0.032,0.906,0.062,0.41451566781842014,0.0014001747487985973
2015,04,su,0.9995,0.069,0.81,0.121,0.41059348347286106,0.09745412715257072
2015,06,at,0.9989,0.024,0.845,0.132,0.370136236312707,0.10906226126814361
2015,06,bo,0.999,0.05,0.829,0.121,0.37373196248196255,0.05661171665635954
2015,06,ch,0.9981,0.074,0.786,0.14,0.42959803235313404,0.11487314273028562
2015,06,cl,0.999,0.053,0.829,0.118,0.4395260888657115,0.10486785576408221
2015,06,da,0.9994,0.088,0.748,0.164,0.3891445733753429,0.08723492319646166
2015,06,kc,0.9993,0.051,0.788,0.162,0.4139995566449056,0.06491719036777177
2015,06,mi,0.9963,0.02,0.894,0.086,0.31662947302482186,-0.019806593062407018
2015,06,ny,0.964,0.055,0.874,0.071,0.4277112543343886,0.08999849238655211
2015,06,ph,0.9994,0.039,0.811,0.15,0.37486003194336504,0.05968364197530864
2015,06,ri,0.9994,0.043,0.817,0.14,0.3975434153659961,0.059267788662949926
2015,06,sf,0.9966,0.089,0.776,0.136,0.38891011303511297,0.11864399951899948
2015,06,sl,0.9971,0.04,0.846,0.114,0.3225977032227033,0.03400853775853775
2015,06,su,0.9999,0.055,0.818,0.127,0.40268558108558145,0.09357299367299377
2015,07,at,0.9989,0.032,0.83,0.138,0.3806420688365133,0.11663977740366632
2015,07,bo,0.9991,0.043,0.826,0.131,0.41620775423407,0.07182105358092197
2015,07,ch,0.994,0.081,0.795,0.124,0.4612594797305539,0.07908326980641033
2015,07,cl,0.9986,0.056,0.83,0.115,0.432986013986014,0.1419128371628372
2015,07,da,0.9992,0.088,0.765,0.147,0.38009008830109764,0.08736096217747591
2015,07,kc,0.9991,0.035,0.827,0.138,0.436796673112463,0.08151223532802483
2015,07,mi,0.9984,0.011,0.882,0.107,0.30250051170263936,0.043841326128560176
2015,07,ny,0.9971,0.039,0.859,0.102,0.371956338749817,0.08171351193090326
2015,07,ph,0.9985,0.045,0.823,0.132,0.4236258558741778,0.07020930784353607
2015,07,ri,0.9993,0.036,0.835,0.129,0.3876371906481796,0.07561420996585834
2015,07,sf,0.9992,0.08,0.732,0.188,0.33682437553339184,0.08294117312559934
2015,07,sl,0.9926,0.026,0.886,0.088,0.3590525793650795,0.08850559163059162
2015,07,su,0.9999,0.041,0.802,0.157,0.39408647782663536,0.0976323840201794
2015,09,at,0.9988,0.042,0.822,0.136,0.3586767318998724,0.10154159660358007
2015,09,bo,0.9993,0.048,0.826,0.125,0.39683392919960087,0.09313618774812804
2015,09,ch,0.9952,0.067,0.818,0.115,0.4392056241880184,0.09881363354954906
2015,09,cl,0.9978,0.054,0.833,0.113,0.4079921181759416,0.09621911789191201
2015,09,da,0.9977,0.102,0.761,0.137,0.4036761291071637,0.07588555920452475
2015,09,kc,0.999,0.06,0.792,0.148,0.42253106494954334,0.05135351514427602
2015,09,mi,0.9924,0.027,0.889,0.084,0.34386661894535914,0.051274158911954165
2015,09,ny,0.9957,0.055,0.842,0.103,0.41633852623984186,0.10450050315181893
2015,09,ph,0.9972,0.026,0.863,0.111,0.40267966801410504,0.07545843009088044
2015,09,ri,0.9996,0.037,0.812,0.151,0.4251598027440725,0.08898194502127088
2015,09,sf,0.9975,0.083,0.778,0.14,0.4291359703098832,0.07381980579806667
2015,09,sl,0.9975,0.043,0.84,0.117,0.3490842733908427,0.06006264416848359
2015,09,su,0.9998,0.055,0.814,0.131,0.4124587336782463,0.09323554028965621
2015,10,at,0.9978,0.049,0.828,0.123,0.3723206031256878,0.12198152835864699
2015,10,bo,0.9992,0.047,0.824,0.129,0.4186248992997459,0.08709589320018767
2015,10,ch,0.9981,0.088,0.762,0.15,0.44366220392262057,0.06878767258975593
2015,10,cl,0.997,0.054,0.835,0.111,0.37979251325115987,0.07052427522352335
2015,10,da,0.9949,0.105,0.766,0.128,0.3717039123073608,0.07515277506656814
2015,10,kc,0.9958,0.067,0.821,0.111,0.4020615432547254,0.07337511762227672
2015,10,mi,0.9961,0.067,0.819,0.114,0.3522200786331222,0.0014537716711629722
2015,10,ny,0.9974,0.042,0.851,0.107,0.43118218431651256,0.11372275527126274
2015,10,ph,0.9994,0.036,0.811,0.153,0.38228279529993797,0.07609623995052567
2015,10,ri,0.9924,0.065,0.845,0.089,0.39062550249014344,0.08398728343479721
2015,10,sf,0.9907,0.057,0.855,0.089,0.37073388240761124,0.05071165651674127
2015,10,sl,0.9939,0.05,0.862,0.088,0.37716625716625723,0.06544908544908547
2015,10,su,0.9996,0.059,0.798,0.143,0.45608130588479934,0.12321768842511206
2015,12,at,0.9981,0.038,0.843,0.119,0.39389038634321666,0.09423650249121947
2015,12,bo,0.9996,0.047,0.821,0.132,0.39727736129802244,0.08724587029132481
2015,12,ch,0.9858,0.066,0.833,0.1,0.39364874055091437,0.10171938769764859
2015,12,cl,0.9949,0.056,0.853,0.091,0.3822773958068076,0.0809720453838101
2015,12,da,0.9973,0.103,0.762,0.135,0.3731390040219828,0.07934343818120412
2015,12,kc,0.9986,0.056,0.805,0.139,0.34162860232137326,0.048318724448242534
2015,12,mi,0.9905,0.046,0.88,0.074,0.33904303592982826,0.0402220543258279
2015,12,ny,0.9941,0.048,0.868,0.084,0.390526617102704,0.08934625760712721
2015,12,ph,0.9995,0.043,0.798,0.16,0.3887553099210401,0.06888076187233493
2015,12,ri,0.9989,0.053,0.833,0.115,0.43748719726875096,0.09437071019595292
2015,12,sf,0.9989,0.064,0.781,0.155,0.37293732472977753,0.08633889433417734
2015,12,sl,0.9395,0.04,0.899,0.061,0.31223039215686277,0.07475155971479501
2015,12,su,0.9999,0.058,0.806,0.136,0.41379602493346607,0.06718844281048075
2016,01,at,0.9983,0.043,0.826,0.131,0.3611427280939477,0.11518148969368482
2016,01,bo,0.9993,0.064,0.79,0.146,0.43709896305245144,0.1310418302627604
2016,01,ch,0.9972,0.071,0.802,0.127,0.4172517205017205,0.09877475302475301
2016,01,cl,0.9985,0.076,0.797,0.127,0.42518263760301966,0.1004671319480237
2016,01,da,0.9983,0.094,0.756,0.151,0.37194307739044596,0.1241262151591099
2016,01,kc,0.9982,0.054,0.826,0.121,0.3698825540930801,0.05238784120363067
2016,01,mi,0.9978,0.043,0.855,0.102,0.3901589907006574,0.08785327481160819
2016,01,ny,0.9633,0.071,0.843,0.086,0.4395150127650127,0.09597408147408147
2016,01,ph,0.9997,0.031,0.798,0.17,0.39072342712842717,0.07833274170274172
2016,01,ri,0.9992,0.037,0.843,0.12,0.43546005673912674,0.09369770410468085
2016,01,sf,0.9949,0.066,0.824,0.11,0.37664478508740795,0.07978352021384812
2016,01,sl,0.9973,0.044,0.829,0.127,0.3739356295878034,0.0762398833051007
2016,01,su,0.9991,0.074,0.809,0.116,0.40412816805673973,0.09317080067080077
2016,03,at,0.9964,0.041,0.856,0.104,0.3544849907525965,0.07550060463792854
2016,03,bo,0.9995,0.051,0.809,0.14,0.40013648945586117,0.08390685594219625
2016,03,ch,0.9983,0.074,0.79,0.136,0.40116612554112535,0.09191403834260976
2016,03,cl,0.9987,0.048,0.841,0.111,0.45026043139250704,0.12608292650745487
2016,03,da,0.95,0.121,0.756,0.123,0.3743532295519051,0.04890513460049884
2016,03,kc,0.996,0.065,0.828,0.107,0.37155992664234416,0.024268718156080796
2016,03,mi,0.9974,0.042,0.863,0.094,0.35945268285693815,0.04688961550663678
2016,03,ny,0.9786,0.06,0.865,0.075,0.3873022637085136,0.07543447871572873
2016,03,ph,0.9982,0.056,0.825,0.119,0.38333088939484267,0.054174565421658445
2016,03,ri,0.9988,0.056,0.833,0.112,0.42311220411698885,0.0727307686996682
2016,03,sf,0.5196,0.077,0.844,0.079,0.36357864357864333,0.07683716867927395
2016,03,sl,0.9981,0.044,0.841,0.116,0.33071461366915905,0.08282746294109933
2016,03,su,0.9998,0.07,0.788,0.142,0.3667444388223611,0.08760512124960178
2016,04,at,0.9978,0.042,0.84,0.118,0.34925903433097677,0.08966930351822441
2016,04,bo,0.9991,0.064,0.811,0.126,0.3574508951221279,0.07862774845651556
2016,04,ch,0.9984,0.065,0.789,0.145,0.43999845572897517,0.12643227263357132
2016,04,cl,0.9943,0.058,0.848,0.094,0.41361173028360526,0.0811990162615163
2016,04,da,0.9984,0.088,0.77,0.142,0.36400041725342946,0.08912833150784959
2016,04,kc,0.9985,0.051,0.809,0.139,0.4102946605365963,0.0449032329677491
2016,04,mi,0.9869,0.056,0.866,0.078,0.3612454954811643,0.04001033467593975
2016,04,ny,0.994,0.046,0.863,0.091,0.42915802764486966,0.11971367813473076
2016,04,ph,0.9992,0.042,0.811,0.146,0.375669148799918,0.05199447817140125
2016,04,ri,0.9994,0.037,0.829,0.134,0.40659755001024867,0.08474994728962984
2016,04,sf,0.9973,0.072,0.792,0.136,0.4171194609058685,0.11360386107958922
2016,04,sl,0.9979,0.024,0.857,0.12,0.37068726480491193,0.08609749455337691
2016,04,su,0.9996,0.06,0.801,0.139,0.4054242788801612,0.10918574345044937
2016,06,at,0.998,0.041,0.845,0.114,0.3718711912513564,0.11355330161115282
2016,06,bo,0.9993,0.056,0.811,0.133,0.3967551434819476,0.11248170214665053
2016,06,ch,0.9993,0.058,0.773,0.169,0.4475397333495925,0.13477125378533827
2016,06,cl,0.9983,0.052,0.83,0.118,0.4646508134179367,0.08335295222281526
2016,06,da,0.9987,0.103,0.732,0.166,0.39345731707317083,0.09595371396895784
2016,06,kc,0.9968,0.04,0.851,0.109,0.3770975056689342,0.004565759637188205
2016,06,mi,0.9846,0.045,0.886,0.069,0.3917208538587849,0.08917816091954019
2016,06,ny,0.9595,0.064,0.863,0.073,0.43468038594904257,0.05862823329241238
2016,06,ph,0.997,0.065,0.82,0.115,0.39633378901799954,0.09276936659831402
2016,06,ri,0.9995,0.049,0.816,0.135,0.384804138881062,0.10015768561922411
2016,06,sf,0.9968,0.056,0.833,0.111,0.382010582010582,0.08301917989417991
2016,06,sl,0.9968,0.046,0.836,0.117,0.32392921462688906,0.0678402239448751
2016,06,su,0.9994,0.054,0.828,0.118,0.415523900780818,0.09481805633979551
2016,07,at,0.9966,0.038,0.868,0.094,0.3106713725743576,0.02870924059356893
2016,07,bo,0.9989,0.08,0.777,0.143,0.432819900449114,0.07697304303062728
2016,07,ch,0.9989,0.063,0.778,0.159,0.4361557139602252,0.08499204179279365
2016,07,cl,0.999,0.039,0.847,0.115,0.42231967260112957,0.09697113041483903
2016,07,da,0.9993,0.088,0.741,0.17,0.395412436868687,0.0977804743867244
2016,07,kc,0.9994,0.027,0.817,0.156,0.3947028461734344,0.07084853871618577
2016,07,mi,0.9976,0.042,0.856,0.101,0.38336416109143384,0.06344287026105205
2016,07,ny,0.9917,0.06,0.849,0.091,0.3969394386836247,0.07350923409062944
2016,07,ph,0.996,0.056,0.845,0.098,0.3518816738816737,0.05884782184782186
2016,07,ri,0.9993,0.054,0.823,0.123,0.3727063049081397,0.10403429012373971
2016,07,sf,0.9993,0.054,0.823,0.123,0.3727063049081397,0.10403429012373971
2016,07,sl,0.998,0.033,0.834,0.132,0.3508623844279582,0.08068062856997282
2016,07,su,0.9996,0.054,0.788,0.158,0.4111670594362901,0.09638794965718044
2016,09,at,0.997,0.041,0.857,0.102,0.3340960020371785,0.08504392666157369
2016,09,bo,0.9853,0.072,0.841,0.086,0.3708485667909752,0.06817499472604183
2016,09,ch,0.9984,0.065,0.787,0.148,0.40083664247198075,0.09332489774219094
2016,09,cl,0.9987,0.061,0.817,0.122,0.3960703527826813,0.09870564177071027
2016,09,da,0.9987,0.09,0.752,0.158,0.35254222595949214,0.07260111391406353
2016,09,kc,0.9971,0.06,0.821,0.119,0.3759065069720808,0.04172183463167069
2016,09,mi,0.9803,0.049,0.882,0.069,0.3336661598107381,0.05838175211669188
2016,09,ny,0.9577,0.068,0.854,0.078,0.39321343688990723,0.060618209404974144
2016,09,ph,0.9987,0.042,0.841,0.117,0.3553004066640429,0.07620930465850252
2016,09,ri,0.9958,0.052,0.855,0.092,0.3779733506763961,0.0644701829473403
2016,09,sf,0.9965,0.065,0.807,0.129,0.3515869265869267,0.06897614397614396
2016,09,sl,0.9982,0.063,0.805,0.133,0.37675774377829163,0.08207816916721028
2016,09,su,0.9997,0.052,0.816,0.132,0.4039591472213429,0.0785193837327984
2016,10,at,0.9902,0.063,0.84,0.097,0.3406208486170319,0.06560705198109777
2016,10,bo,0.9987,0.045,0.835,0.12,0.41992392781636967,0.10473063273935365
2016,10,ch,0.9985,0.077,0.779,0.144,0.4013719576719576,0.0412391534391534
2016,10,cl,0.9928,0.058,0.853,0.089,0.37924668765577857,0.07417822707595434
2016,10,da,0.9992,0.075,0.76,0.165,0.39553315558613594,0.13614282847395434
2016,10,kc,0.9983,0.04,0.841,0.119,0.3932871514450461,0.05595218134691821
2016,10,mi,0.9943,0.057,0.85,0.093,0.3616689762982867,0.05431044019837124
2016,10,ny,0.9964,0.061,0.83,0.11,0.4159472953743786,0.09048307980599649
2016,10,ph,0.9994,0.033,0.817,0.15,0.3251256954087141,0.06344192146078939
2016,10,ri,0.9928,0.076,0.825,0.099,0.41484658150302317,0.10345275719508848
2016,10,sf,0.9971,0.071,0.794,0.135,0.37392334348538714,0.05150071542407309
2016,10,sl,0.9988,0.031,0.835,0.134,0.4284013426187339,0.08442615596963425
2016,10,su,0.9996,0.054,0.815,0.131,0.37094970872748656,0.08716842699481588
2016,11,at,0.9974,0.04,0.853,0.107,0.33863849534304086,0.07556768988587169
2016,11,bo,0.9987,0.059,0.826,0.115,0.4121776465260507,0.1041654961468791
2016,11,ch,0.9983,0.062,0.802,0.136,0.4226043016189,0.05376194162690512
2016,11,cl,0.9977,0.066,0.813,0.121,0.4124487165950581,0.08155368344392737
2016,11,da,0.9987,0.079,0.763,0.157,0.3937122877122879,0.1387644022644023
2016,11,kc,0.998,0.045,0.831,0.124,0.39898673830877224,0.05731117752304196
2016,11,mi,0.9969,0.04,0.864,0.096,0.35733276966089467,0.07928458694083694
2016,11,ny,0.9926,0.046,0.871,0.083,0.39970880340198495,0.08871254482049938
2016,11,ph,0.999,0.035,0.837,0.128,0.37855305152363966,0.07204759782700958
2016,11,ri,0.9959,0.062,0.839,0.099,0.38970288363730987,0.09491554893194236
2016,11,sf,0.9985,0.071,0.773,0.156,0.3563979775607682,0.0606965558128349
2016,11,sl,0.9973,0.057,0.837,0.106,0.3428558055064076,0.04974205847699823
2016,11,su,0.9996,0.044,0.836,0.12,0.44401775080814426,0.1222398816612791
2017,01,at,0.9974,0.038,0.852,0.11,0.33322098536384254,0.08748131828488973
2017,01,bo,0.9993,0.027,0.844,0.129,0.38951032264757757,0.10630992464325796
2017,01,ch,0.9971,0.041,0.83,0.129,0.4479283834746017,0.05334803618417065
2017,01,cl,0.9979,0.056,0.819,0.125,0.42819388465940184,0.07134289321789321
2017,01,da,0.999,0.07,0.772,0.158,0.4228620063064507,0.11062805301694184
2017,01,kc,0.9989,0.049,0.81,0.141,0.3936293235749759,0.04860171078921079
2017,01,mi,0.9974,0.057,0.835,0.108,0.40647981647981635,0.05165586728086728
2017,01,ny,0.9821,0.05,0.878,0.073,0.42546246682610306,0.07675667766576856
2017,01,ph,0.9993,0.024,0.836,0.139,0.3890350311626906,0.10648828712658497
2017,01,ri,0.995,0.031,0.873,0.096,0.4606017828558816,0.11938426024491598
2017,01,sf,0.9991,0.06,0.766,0.174,0.36755603655603664,0.10302898027898028
2017,01,sl,0.9979,0.041,0.845,0.113,0.36367407332251084,0.04311155641233767
2017,01,su,0.999,0.056,0.788,0.156,0.42737348510075773,0.10181217772126855
2017,03,at,0.9982,0.018,0.874,0.108,0.31474149020660647,0.07906702685772453
2017,03,bo,0.9964,0.083,0.797,0.12,0.4151363395863397,0.1132744829244829
2017,03,ch,0.9979,0.044,0.812,0.144,0.43054593554593534,0.0538949013949014
2017,03,cl,0.9993,0.045,0.814,0.141,0.39085300187341004,0.09826029412764106
2017,03,da,0.9981,0.064,0.793,0.142,0.45848228008811964,0.146860491495528
2017,03,kc,0.9993,0.015,0.847,0.138,0.3718197995186628,0.02878411834377743
2017,03,mi,0.9744,0.054,0.873,0.073,0.3697369297369296,0.04784049284049283
2017,03,ny,0.9971,0.035,0.87,0.095,0.41244579553496724,0.11907045891122325
2017,03,ph,0.9989,0.036,0.832,0.132,0.40594169899364707,0.08019290774160902
2017,03,ri,0.9993,0.043,0.805,0.152,0.4266459478959478,0.10686690749190748
2017,03,sf,0.9968,0.059,0.82,0.121,0.3727849927849929,0.08222892187177902
2017,03,sl,0.9988,0.03,0.851,0.119,0.3551243168009633,0.07657761400276371
2017,03,su,0.9991,0.038,0.813,0.15,0.4472410587175688,0.11453405096022537
